영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
u-e2D8p70mE,UCpJw2H9KKqwCCGQKRh1Bf2w,"넌 못 지나간다! 페이커의 미드 럼블, 트리 [Faker Stream Highlight]",2023-04-30T05:00:32Z,253798,3881,139,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
w5MMuNsdpLg,UCpJw2H9KKqwCCGQKRh1Bf2w,페이커의 루틴 | Presented by SteelSeries,2023-04-25T02:50:00Z,70575,2341,132,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'vodlzj', '페이커 데프트']"
GPyfxIHOn3s,UCpJw2H9KKqwCCGQKRh1Bf2w,게임 내내 상대방이 걱정되는 페이커의 미드 베이가 [Faker Stream Highlight],2023-04-23T05:00:08Z,330484,5282,189,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
I-XKTrym5DY,UCpJw2H9KKqwCCGQKRh1Bf2w,페 건들지마! 손 모가지 날아가붕게 [Faker Stream Highlight],2023-04-18T09:00:09Z,344554,5284,235,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
7eRAFz8H0zw,UCpJw2H9KKqwCCGQKRh1Bf2w,오늘은 스킨 끼는 날(?) 페이커의 정글 비에고! [Faker Stream Highlight],2023-04-15T04:00:04Z,353240,5110,178,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
lsp3PtHe0aU,UCpJw2H9KKqwCCGQKRh1Bf2w,주문하신 페블랑 보여드리겠습니다. [Faker Stream Highlight],2023-04-05T09:00:34Z,491705,7567,272,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
W4hflwpj5UE,UCpJw2H9KKqwCCGQKRh1Bf2w,수상할 정도로 점프를 잘하는 미드라이너 [Faker Stream Highlight],2023-04-02T03:00:21Z,321288,5032,109,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '오너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '페이커 학교', '페이커 점프킹', '점프킹', '페이커 트타', '페이커 트리', '페이커 트나', '트리 트타 트나', '미드 트타', '페이커 미드 트타']"
vRjFHbnIf1w,UCpJw2H9KKqwCCGQKRh1Bf2w,게임을 시작하지 [Faker Stream Highlight],2023-03-29T09:00:38Z,410737,6034,131,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '페이커 오리아나', '오리아나', 'lck오리아나', '오리아나 꿀팁', '프로 오리아나', '롤 오리아나']"
bPWGG922hmY,UCpJw2H9KKqwCCGQKRh1Bf2w,🚨속보🚨운석 협곡 충돌 3초전..! 페이커의 아우렐리온 솔! [Faker Stream Highlight],2023-03-26T03:00:26Z,342954,6248,143,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
t5Xyaj_AgFg,UCpJw2H9KKqwCCGQKRh1Bf2w,나는 때려도 되지만 너는 안 돼 ㅎㅎ [Faker Stream Highlight],2023-03-23T09:00:38Z,313238,5565,144,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
Wo-neGxxyvc,UCpJw2H9KKqwCCGQKRh1Bf2w,10년 전통의 원조 리신 맛집 [Faker Stream Highlight],2023-03-19T04:00:12Z,339171,5630,125,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
l0rjB1lehco,UCpJw2H9KKqwCCGQKRh1Bf2w,보면 볼수록 「중독」되는 페이커의 카시오페아!🐍 [Faker Stream Highlight],2023-03-16T07:00:17Z,341834,5535,127,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
Mbm__qA-9hQ,UCpJw2H9KKqwCCGQKRh1Bf2w,쿵쿵아 가자! 페이커 정글 사일러스 [Faker Stream Highlight],2023-03-13T09:00:13Z,334488,5726,91,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '사일러스', '페이커 정글', '페이커 정글 사일러스', '정글 사일러스', '초록 강타', '이끼쿵쿵이']"
kM5BbvXzRpA,UCpJw2H9KKqwCCGQKRh1Bf2w,선픽이라도 캐리 하면 그만입니다 페이커의 요네! [Faker Stream Highlight],2023-03-10T09:00:34Z,356109,6273,110,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '페이커 요네', '요네', '요네 수학', '야스오 과학', '수학', '과학', '요네 야스오']"
Dd2jPGaRX0Q,UCpJw2H9KKqwCCGQKRh1Bf2w,페이커 마우스 궁금한 사람?! 🤚 (ft. 데스에더 V3 프로 | 페이커 에디션 ),2023-03-07T09:00:06Z,222081,6151,357,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '레이저', '데스에더', '데스에더 v3 프로', '페이커 에디션', '레이저 마우스', '데스에더프로']"
CtfHafj3qMo,UCpJw2H9KKqwCCGQKRh1Bf2w,이번 게임 제가 한번 캐리 해보겠습니다! 페이커의 미드 레넥톤 [Faker Stream Highlight],2023-03-04T04:00:07Z,338822,5867,106,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '레넥톤', '미드 레넥톤', '페이커 레넥톤', 'RENEKTON']"
fwEfLFIzi0A,UCpJw2H9KKqwCCGQKRh1Bf2w,업데이트된 우주 지렁이(?) 해봤습니다 페이커의 아우렐리온 솔 [Faker Stream Highlight],2023-03-01T09:00:32Z,437315,8258,261,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '아우솔', '아우렐리온 솔', '솔', '페이커 아우솔', '페이커 아우렐리온 솔']"
CBXL4LYqNDc,UCpJw2H9KKqwCCGQKRh1Bf2w,찾아서 나오면 10원에 한 대다? [Faker Stream Highlight],2023-02-26T04:00:03Z,307498,5407,125,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '신드라', '선공 신드라', '선제공격', '선제공격 신드라', '페이커 신드라', '신드라 페이커 스킨']"
QXPl49Emqq8,UCpJw2H9KKqwCCGQKRh1Bf2w,🎤시기다른 프로들의 반대편을 바라보던 페이커의 아칼리! [Faker Stream Highlight],2023-02-23T09:00:13Z,318774,5442,102,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '아칼리', '페이커 아칼리', '탑 아칼리', '아칼리 콤보']"
xTFJmbICaww,UCpJw2H9KKqwCCGQKRh1Bf2w,이 집 따귀 잘 때리네~ 페이커의 정글 벨베스 [Faker Stream Highlight],2023-02-20T09:00:25Z,292110,4680,89,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '페이커 벨베스', '벨베스', '정글 벨베스', '페이커 정글 벨베스', ""Bel'Veth"", 'BELVETH']"
vQKaJr6zaAY,UCpJw2H9KKqwCCGQKRh1Bf2w,힘의 균형은 유지되어야 한다! (물론 나만 빼고) [Faker Stream Highlight],2023-02-15T08:00:23Z,335545,4989,82,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
4OHeyI39RnM,UCpJw2H9KKqwCCGQKRh1Bf2w,이 바텀 조합 살벌한데..? 페이커의 딩거 서폿! (feat.구마유시) [Faker Stream Highlight],2023-02-11T04:00:01Z,387306,6257,146,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교', '아지르', '하이머딩거', 'Heimerdinger', 'Azir']"
8CGQL3QWHxg,UCpJw2H9KKqwCCGQKRh1Bf2w,다시는 파란 대머리를 무시하지 마라.. [Faker Stream Highlight],2023-02-06T08:00:06Z,290035,5423,151,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'zeus', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 데프트', '중꺽마', '데프트', '마포고', '페이커 학교']"
