영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
t_NiEpzSdno,UCaHGOzOyeYzLQeKsVkfLEGA,"날 죽인 재벌 가문의 막내로 회귀한 뒤, 가족분열 시키고 빚 2조 만들고, 5조 짜리 사업 빼앗아 멘탈 작살 낸 뒤, 사실 다 내가 한 거라고 커밍아웃하는 레전드 참교육 드라마ㅋㅋ",2022-11-29T07:00:30Z,1869568,19194,1005,"['지무비', '드라마', '송중기', '재벌집막내아들', 'Kdrama', 'songjoongki', '신현빈', '이성민', '재벌집 막내아들']"
l2So07i5-Hs,UCaHGOzOyeYzLQeKsVkfLEGA,와.. 이 분의 이야기를 영화로 만들었다고..? 한국인 일대기 영화인데 로마 바티칸에 초청받아 교황 앞에서 시사회를 연 레전드 영화.. ≪탄생≫,2022-11-28T08:30:07Z,777150,8544,789,"['영화', '지무비', '탄생', '김대건', '윤시윤', '안성기', '이경영', '천주교']"
oIeP7st5Mfc,UCaHGOzOyeYzLQeKsVkfLEGA,"날 죽인 재벌 가문의 막내로 회귀한 뒤 IMF 직전, 아마존 풀매수 갈겨서 최소 2000억을 달러로 벌었더니 회장보다 달러가 많아졌다ㅋㅋ너넨 D졌다..! ≪재벌집막내아들≫ 4~5화",2022-11-27T01:00:18Z,3018363,26872,1126,"['지무비', '드라마', '송중기', '재벌집막내아들', 'Kdrama', 'songjoongki', '신현빈', '이성민']"
YoLBBaYPH6Y,UCaHGOzOyeYzLQeKsVkfLEGA,"평점 9.31 역대급 실화 영화인데, 상영관이 없어 망해버린 비운의 영화",2022-11-26T01:00:11Z,760567,12208,766,"['영화', '지무비', '라이언']"
1wkqBs_xngc,UCaHGOzOyeYzLQeKsVkfLEGA,"날 평생 개처럼 부리다 비참하게 죽인 재벌가문의 막내아들로 ""회귀.환생""했다..! 그것도 모든 기억을 가지고..!너넨 이제 D졌다! 재산 내가 다 뺏는다! ≪재벌집막내아들≫1-3화",2022-11-24T08:00:01Z,6599884,52918,2610,"['지무비', '드라마', '송중기', '재벌집막내아들', 'Kdrama', 'songjoongki', '신현빈', '이성민']"
45rbaXMKPck,UCaHGOzOyeYzLQeKsVkfLEGA,"빡치면 검찰총장한테도 쌍욕 박는 역대급 무대뽀 형사&전직 오태식 앞에, 사람 죽여놓고 촉법소년이란 것만 믿고 배째는 중딩이 나타났다..넌 D졌다..! ≪소방서 옆 경찰서≫1~3화",2022-11-22T08:00:03Z,4396094,31756,1459,"['지무비', '드라마', '김래원', '소방서옆경찰서', '손호준', '공승연', 'kdrama']"
JD-TFT6FOY0,UCaHGOzOyeYzLQeKsVkfLEGA,"와.. 연기 인생 25년만에 처음으로 왕 역할을 맡은 유해진 미친 연기력 때문에 봤다가, 진짜 다 걸고 압도적으로 재밌어서 깜짝 놀란 올 하반기 최고의 영화 ≪올빼미≫",2022-11-21T03:00:15Z,2887652,32790,2404,"['영화', '지무비', '유해진', '류준열', '올빼미']"
GDXy-k7iAyA,UCaHGOzOyeYzLQeKsVkfLEGA,"공부밖에 모르던 전교 1등 ‘힘없찐’이 지능&전략을 최대치로 활용해 자신을 괴롭히던 1진들 참교육을 넘어 개박살, 오줌 G리게 만드는 사이다 드라마..! ≪약한영웅:Class1≫",2022-11-18T07:00:06Z,6096361,50685,4144,"['지무비', '드라마', '참교육', '사이다', '약한영웅', '약한영웅 Class 1', '박지훈', '최현욱', '신승호']"
3QMtu3kTh4s,UCaHGOzOyeYzLQeKsVkfLEGA,와..미친 캐스팅에 역대급 신선한 소재로 첫 화부터 시청률 7.2% 찍은 KBS 개꿀잼 신작 드라마 ≪커튼콜≫,2022-11-12T01:00:01Z,2959990,22082,1216,"['지무비', '드라마', '하지원', '강하늘', 'kdrama', '성동일', '고두심', '정지소', '권상우']"
7ai7uiqCOJE,UCaHGOzOyeYzLQeKsVkfLEGA,와.. 도시 곳곳에 폭탄이 설치돼있는데 소음이 커지면  터진다고..!? ㄷㄷ 몰입감 개쩌는 신개념 사운드테러 액션 영화 ㄷㄷ  ≪데시벨≫,2022-11-10T08:00:07Z,907286,10125,943,"['영화', '지무비', '데시벨', '김래원', '차은우', '이종석']"
2nZGfC0nS7s,UCaHGOzOyeYzLQeKsVkfLEGA,와..미친.. 이걸 이렇게 번역했었다고..!? 작품의 역사를 뒤바꿨던 역대급 G렸던 발번역 & 초월번역들ㄷㄷ..,2022-11-05T01:00:01Z,1238341,15445,913,"['영화', '지무비', '드라마', 'G리는시리즈', '번역', '황석희', '초월번역', '발번역', '박지훈', '스파이더맨', '기생충', '달시파켓', '데드풀', '어벤져스', '반지의제왕', '겨울왕국']"
9vJOhAWbSIw,UCaHGOzOyeYzLQeKsVkfLEGA,"와.. 진짜 개미쳤다.. 역대급 자극적 소재로 가득 찬 총 3시간 분량을 단 한 번의 컷도 없이 원테이크로 촬영한, 몰입감 개쩌는 레전드 작품 ㄷㄷ  ≪몸값≫",2022-10-29T01:00:03Z,9028370,58930,2735,"['지무비', '드라마', '몸값', '티빙', '전종서', '진선규', '장률']"
IuzDXAhC76g,UCaHGOzOyeYzLQeKsVkfLEGA,"조선 시대, 중전이 자신의 아들(왕자)이 몰래 여장하는 걸 알게 되자 보여준.. 절대 상상도 못했던 '진정한 엄마'의 행동 ≪슈룹≫ 3-4 몰아보기",2022-10-26T07:00:05Z,939588,9246,470,"['지무비', '드라마', '슈룹', '슈룹 3화', '슈룹 4화', '슈룹 3-4', '김혜수']"
HVU2YJw_aYI,UCaHGOzOyeYzLQeKsVkfLEGA,와.. 최민식이 24년만에 드라마로 복귀하는데 경찰이 된 손석구와 대립하고 그 소재는 '카지노 제왕'이라고..? ㄷㄷ 『디즈니+연말 G리는 신작들 Best 8』,2022-10-23T01:00:05Z,1618427,9910,483,"['영화', '지무비', '드라마', '디즈니플러스', '천원짜리변호사', '카지노', '커넥트', '변론을시작하겠습니다', '핑크라이', '금수저', '디즈니+', '최민식', '손석구', '정해인', 'jung hae in']"
iuhda8m-uWs,UCaHGOzOyeYzLQeKsVkfLEGA,이게 CG가 아니었다고..?  G렸던 실제 촬영장면들 Best 10 ㄷㄷ,2022-10-22T01:00:12Z,1683364,16378,553,"['영화', '지무비', '드라마', 'G리는시리즈', '실제촬영', 'CG', '터미네이터', '반지의제왕', '탑건', '듄', '스파이더맨', '힘의반지', '크리스토퍼 놀란', '테넷']"
izsF79D9D8o,UCaHGOzOyeYzLQeKsVkfLEGA,"와.. 오직 한 공간에서 이 정도 몰입감을 낼 수 있다고? 국제 영화제 최고 감독상 휩쓸며 소문이 자자한,숨도 못 쉬게 만드는 서스펜스  『자백』",2022-10-19T08:00:24Z,423924,5141,454,"['영화', '지무비', '소지섭', '나나', '김윤진', '최광일', '자백']"
lhZwV2Y7DpY,UCaHGOzOyeYzLQeKsVkfLEGA,와..진짜 개꿀잼 김혜수 미친 연기로 하드 캐리하며 역대급 시청률 고공행진 중인  레전드 사극 『슈룹』1-2,2022-10-18T08:45:01Z,1184571,12698,776,"['지무비', '드라마', '김혜수', '슈룹']"
Ju2dhddjgSM,UCaHGOzOyeYzLQeKsVkfLEGA,와..미친.. 이걸 이렇게 엮는다고..?  신이 존재하는 충격적인 이유..,2022-10-16T01:00:08Z,1340542,10993,1122,"['지무비', '드라마', '임나영', 'Lim Na-young', 'kdrama']"
z0lGY3qUlRc,UCaHGOzOyeYzLQeKsVkfLEGA,와..미친..주인공 둘 합쳐 법정물만 7번째인 베테랑 배우 둘이 만나 법정 드라마를 찍으면 벌어지는 일. 연기력 ㄷㄷ 《변론을 시작하겠습니다》,2022-10-15T01:00:30Z,920571,7101,412,"['지무비', '드라마', '디즈니플러스', '변론을시작하겠습니다', '정려원', '법정드라마', '이규형', 'Kdrama', 'jung ryeo won']"
PlGFbie4u-c,UCaHGOzOyeYzLQeKsVkfLEGA,"치매 말기 80대 노인이 자신의 가족들을 죽였던 친일파들에게, 무려 60년 동안 계획한 필생의 복수를 완벽히 수행할 수 있는 기막힌 방법 ㄷㄷ..  ≪리멤버≫",2022-10-14T07:00:17Z,1451722,22203,3556,"['영화', '지무비', '리멤버', '남주혁', '이성민', '알츠하이머', 'kmovie', 'nam joo hyuk']"
aGx8FDGjAHg,UCaHGOzOyeYzLQeKsVkfLEGA,와..미친.. 이 두 소재를 합쳐 영화로 만들었다고..? 그 무엇을 상상하던 2022년 가장 특이한 영화  ≪대무가≫,2022-10-08T01:00:00Z,1396617,9996,384,"['영화', '지무비', '대무가', '박성웅', '힙합', '류경수', '정경호', '넉살', '타이거JK', 'kmovie']"
rDZdpQYVjsU,UCaHGOzOyeYzLQeKsVkfLEGA,"내가 가난하다고 개무시하고 몰래 클럽 다니면서 환승 준비 중이던 쓰레기 남친, 펜트하우스 주석경 악녀 모드로 전교생 앞에서 사이다 참교육하는 초초초 신박한 방법 ㅋㅋㅋ ≪치얼업≫",2022-10-06T08:00:30Z,6477225,56422,2481,"['지무비', '드라마', '치얼업', '주석경', '한지현', '배인혁', '장규리', '한수아', '도해이', 'kdrama']"
R8P7fB260DE,UCaHGOzOyeYzLQeKsVkfLEGA,예고편 조회수만 2000만을 찍은 역대급 기대작..ㄷㄷ 《스마일》,2022-10-05T09:00:11Z,525041,6882,618,"['영화', '지무비', '스마일', '공포', '스티븐킹', '호러']"
ry-8aKBxleQ,UCaHGOzOyeYzLQeKsVkfLEGA,"ㅋㅋㅋ작정하고 B급 병맛으로 만든, 개연성은 개나 줘버려서 그걸로 웃기는 미친 병맛 코미디 드라마 ㅋㅋㅋ ≪가우스전자≫",2022-10-01T01:00:32Z,1895815,16544,774,"['지무비', '드라마', '가우스전자', '곽동연', '고성희', '신병', '재벌2세', '코미디', '병맛']"
EqgjVKg9hXM,UCaHGOzOyeYzLQeKsVkfLEGA,와 미쳤다.. 드디어..이 레전드 영화들이 개봉한다고..?  2023 역대급 디즈니 미공개 신작들 Best 10 & 디즈니 역사,2022-09-28T07:30:04Z,1132341,17896,1074,"['영화', '지무비', '드라마', '디즈니', '디즈니신작', '2023년개봉작', '아바타', '아바타2', '아바타2 물의길', '마블', '케빈파이기', '마블신작', '인어공주', '라이온킹', 'D23', '블랙팬서2', '블랙팬서 와칸다 포에버', '인사이드아웃']"
yyiox2536C0,UCaHGOzOyeYzLQeKsVkfLEGA,"'수임료 1000원'인데 '승률 100%'인 전설의 변호사가 주차장 갑질남 차 박살내버린 뒤, 참교육하는 역대 최고로 신박한 방법 ㅋㅋㅋ 《천원짜리 변호사》",2022-09-25T01:00:13Z,10254208,91209,5886,"['지무비', '드라마', '천원짜리변호사', '남궁민', '김지은', '참교육', '사이다', '법정드라마', '우영우', '이덕화']"
RIj9IdZvg6M,UCaHGOzOyeYzLQeKsVkfLEGA,퍼스트 클래스탔다고 승무원한테 온갖 진상 다 부리던 손님 옆에 하필 절대 불의를 못참는 자산 3000억 천재 CEO 조승우가 타고 있으면 벌어지는 일 ㅠㅠ,2022-09-24T01:00:14Z,10207751,65577,3023,"['지무비', '드라마', '시지프스', '조승우', 'sf', '박신혜', '성동일', '갑질', '사이다', '참교육']"
xeei-VYwEVc,UCaHGOzOyeYzLQeKsVkfLEGA,와.. 미친.. 한국에서 이런 영화를 만들었다고..??,2022-09-21T08:00:31Z,1280982,14860,1322,"['영화', '지무비', '인생은아름다워', '류승룡', '염정아', '박세완', '뮤지컬']"
wrK2ItrTPIA,UCaHGOzOyeYzLQeKsVkfLEGA,+99강화나무몽둥이...,2022-09-17T01:00:15Z,3539717,31694,3657,"['지무비', '웹툰', '네이버웹툰', '99강화나무몽둥이', '먼치킨', '나혼자레벨업', '사이다', '참교육', '병맛', '강화나무몽둥이']"
uAxdSV_uayw,UCaHGOzOyeYzLQeKsVkfLEGA,와.. 단언컨대 한국 영화 역사상 최고 수위의 역대급 미친 영화..ㄷㄷ 《늑대사냥》,2022-09-16T08:00:31Z,6292810,45560,4330,"['영화', '지무비', '늑대사냥', '서인국', '성동일', 'seoinguk', 'KMOVIE', 'movie']"
VPb8WYW2gbM,UCaHGOzOyeYzLQeKsVkfLEGA,ae→ ke,2022-09-14T07:00:11Z,498278,4553,347,"['지무비', '드라마', '에스파', '카리나', '윈터', 'aespa', '지젤', '닝닝', 'karina', 'aespa winter', 'aespa kangwa', 'kangwa', 'winter', 'ningning', 'Giselle']"
0QK3_HgF-og,UCaHGOzOyeYzLQeKsVkfLEGA,미친ㅋㅋㅋ 천조국 리메이크 캐스팅 대참사...ㅠ 힘쎈 여자라니깐 진짜로 JON나 쎈 여자를 캐스팅해버렸다고 한다 ㅠ ≪G리는 시리즈 통합ver : G렸던 캐스팅 편≫,2022-09-10T00:00:00Z,2419491,25705,2077,"['영화', '지무비', '드라마', 'G리는시리즈', '캐스팅', '박보영', '톰크루즈', '탐크루즈', '윌스미스', '아이언맨', '김태리']"
aNHGhnpJAPs,UCpcft4FJXgUjnxWoQYsl7Ug,검거율 1위의 경찰 전담팀 에이스의 상상초월 체포기법ㅋㅋㅋ 교활한 인간들을 잡기 위해선 더 극악무도해져야 한다! [스틸러] 5-6회,2023-05-01T08:00:01Z,142599,727,41,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '스틸러', 'stealer', 'tvN', 'joowon', 'juwon', '주원']"
Ij93qfRcc10,UCpcft4FJXgUjnxWoQYsl7Ug,"시청률 폭주 돌았다..! 평범한 의사인줄 알고 개무시했더니 ""국민영웅급 의사""라 정부 고위층까지 참교육 가능한 실력믿고 깝치는 천사같은 의사 ⟪낭만닥터 김사부3⟫가 돌아왔다..!",2023-04-30T01:00:07Z,623760,5465,375,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '낭만닥터', '김사부', '김사부3', '낭만닥터김사부3', '안효섭', '이성경', '한석규', '이경영', '서현진', '에이맨', 'SBS', '스브스', 'Dr.Romantic', 'Dr.Romantic3', 'Dr. Romanctic', 'Dr. Romantic 3', 'leesungkyung', 'leeseonkyung', 'ahnhyosub', '사내맞선', '사랑이라말해요', 'Paul Ahn', 'heybiblee', 'imhyoseop']"
JkGWhnBzx-4,UCpcft4FJXgUjnxWoQYsl7Ug,힘을 숨긴 최강급 킬러 장나라를 두고 바람을 피운 최강 스파이 남편.. 근데 바람녀도 최강의 특수요원?! 난장판이구만!!  [#패밀리] 3-4회,2023-04-27T08:00:07Z,1015820,4993,314,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '장나라', '고백부부', '장혁', '추노', '명량소녀성공기', '패밀리', 'jangnara', 'janghyuk', 'family', 'tvN']"
pV1zF9-QOuI,UCpcft4FJXgUjnxWoQYsl7Ug,하필 한국에서 가장 독종 재벌 천재 변호사를 건드린 범죄자들의 최후  [가면의 여왕],2023-04-26T08:00:29Z,467039,2317,115,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '채널A', '가면의여왕', '김선아', '오윤아', '유선', '신은정', '오지호']"
uheyuUAr78o,UCpcft4FJXgUjnxWoQYsl7Ug,"하필 IQ 측정불가 천재가 망상적 편집증에 걸리자, 가스라이팅의 신이 되어버려 ‘어떤 사람도 조종할 수 있는 존재’ 가 돼버림ㄷㄷ대꿀잼 미드! [래빗홀] 파라마운트+ 뇌피셜리뷰",2023-04-25T08:00:24Z,93886,785,44,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '래빗홀', '파라마운트', '24', '24시', '잭바우어', '지정생존자', 'paramount+', '파라마운트+', '파라마운트플러스', '민호타우르스', '지무비', '삐맨', '김시선', '티빙', 'tving']"
UCyoxjh5vhk,UCpcft4FJXgUjnxWoQYsl7Ug,대한민국을 발칵 뒤집어 놓은 히어로의 정체가 사실은 5급 공무원?!  [스틸러] 3~4회,2023-04-23T01:00:15Z,134706,737,58,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '주원', '각시탈', 'joowon', 'juwon', 'tvN', '스틸러', 'stealer']"
CuL1tWeLezM,UCpcft4FJXgUjnxWoQYsl7Ug,"아이유IU PD의 반존대 애교에 낚인 나락간 박서준이 자숙을 위해 홈리스들의 월드컵 감독을 맡았다가, 힘을 숨긴 천재축구소년을 발견?! 극한직업 이병헌 감독의 신작 영화! [드림]",2023-04-22T01:00:03Z,1166821,7868,807,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '아이유', 'IU', 'parkseojun', 'leejieun', '이지금', 'bn_sj2013', 'dlwlrma', '드림', 'dream', '이병헌', 'leebyungheon', '신작', '개봉', '축구']"
J4KhhescpeA,UCpcft4FJXgUjnxWoQYsl7Ug,"애송이 전국 1위들이 망해서 취직한 좋소병원에서 힘을 숨기고 있던 세계1위 집도의 ⟪낭만닥터 김사부⟫를 만나 각성해,  무시했던 대학병원 바르는 신급 의사들로 진화! 시즌1+시즌2",2023-04-21T08:00:08Z,969019,9230,419,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '이성경', '안효섭', '한석규', '유연석', '서현진', '또오해영', '오해영', '사랑의이해', '사내맞선', '사랑이라말해요', 'SBS', '낭만닥터', '김사부', '낭만닥터김사부3', '낭만닥터김사부2', '낭만닥터김사부', 'leesungkyung', 'youyeonseok', 'hanseokgyu', 'ahnhyosub']"
8D_2_N4dvd0,UCpcft4FJXgUjnxWoQYsl7Ug,10년 주기로 같이 작품하는 장나라와 장혁 결혼하다 하필 한국1위 특수요원의 아내 장나라를 건드린 직장 상사의 최후..!근데 직장상사가 더 쎈 요원?!ㅋㅋ [#패밀리 ],2023-04-20T08:00:05Z,2042078,11177,918,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '장나라', '고백부부', '장혁', '추노', '명량소녀성공기', '패밀리', 'jangnara', 'janghyuk', 'family', 'tvN']"
hEemFSaHWpU,UCpcft4FJXgUjnxWoQYsl7Ug,진귀하다는 아이유의 애교 궁극기에 박서준 현실웃음 살살터지는 영화 보여 ⟪드림⟫ #유료광고,2023-04-20T05:33:18Z,1422407,25927,590,"['박서준', '아이유', '드림', '이병헌', '영화', '개봉', '고몽', 'IU', '이지은', 'parkseojun', 'seojoon', 'dream']"
panekjIjAjY,UCpcft4FJXgUjnxWoQYsl7Ug,하필.. 야망녀 혜정이를 비서로 들였다가 재벌집 막내아들 인생 개박살나는 시청율 신계 KBS2 드라마 등장ㅋㅋ [진짜가 나타났다!],2023-04-19T08:00:31Z,2340074,10878,905,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '차주영', '안재현', '백진희', 'KBS', '진짜가나타났다', '혜정이', '더글로리']"
TE0mTmpH39M,UCpcft4FJXgUjnxWoQYsl7Ug,우영우 방송사에서 또 올해 최고 대.꿀.잼 드라마 뽑았다..ㄷㄷ 전국구 일타 연애 코치 유인나가 자기 연애는 개망함ㅋ 진짜 넘잼+대잼+유잼 [보라! 데보라] ENA채널,2023-04-16T02:54:29Z,1386872,7209,576,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '보라데보라', '데보라', '유인나', '윤현민', '주상욱', '황찬성', '소진', '걸스데이', 'ENA', '우영우', 'boradebora', 'youina', '2pm', 'hwangchansung', '연애', '맬로', '멜로', '사랑', '로맨스', '로멘스']"
Ro4BXcVAz3s,UCpcft4FJXgUjnxWoQYsl7Ug,하필 몸종인척 시찰 중인 조선의 공주를 납.치한 일당들과 공주와 섬타는 빈센조+회귀자급 미친 대처능력의 [조선 변호사]로 난리난 그 드라마! 1시간 순삭 몰아보기!,2023-04-13T07:48:06Z,1243775,7417,337,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '우도환', '김지연', '보나', '우주소녀', 'MBC', 'woodohwan', 'bona']"
8bg-r8O1EUg,UCpcft4FJXgUjnxWoQYsl7Ug,환생인가..! [다크문: 달의제단] #네이버웹툰,2023-04-08T01:00:03Z,99437,589,24,"['다크문', '웹툰', '네이버웹툰', '엔하이픈', '앤하이픈', '달의제단', 'enhypen', 'oneinamillion', '고몽', '만화', '애니메이션', 'darkmoon']"
LvMeejV8EQc,UCpcft4FJXgUjnxWoQYsl7Ug,큰 거 온다..!🔥 IQ 200 사기꾼 허성태를 잡기 위해 투입된 IQ 300 천재 수사관 장근석의 미친 반전이 시작된다...?! 쿠팡플레이 ⟪미끼⟫파트2 예고편 얕은 분석!,2023-04-06T08:00:08Z,92195,517,60,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie']"
VRQB-fn4Q14,UCpcft4FJXgUjnxWoQYsl7Ug,사과폰 말고 사기폰 팔아 “스티브 짭스”급 재벌이 되고 사라진 허성태를 찾는 쫄깃한 드라마 1-6회 20분만에 몰아보기! 쿠팡플레이 [미끼],2023-04-05T08:00:11Z,126472,748,78,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '쿠팡플레이', '쿠팡', 'SNL', '허성태', '카지노', '박명훈', '기생충', '미끼', '장근석', '근짱', '김시선', '미끼2', '미끼파트2']"
